url,company,model,label_desc,verdict,risk_level,hes,tes,ces,ecs,final_accs,dynamic_weight_log
https://prod.danawa.com/info/?pcode=15995828,삼성전자,AX070B812SND,신뢰 (Normal),신뢰 상품 / Normal,낮음,61.29,55.49,41.23,41.77,53.68,"{'created_at': '2026-09-24 22:59:12', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 61.29, 'tes': 55.49, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 55.79, 'dynamic_accs': 53.68, 'legacy_accs': 52.13, 'delta_vs_legacy': 1.55, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=106687376,삼성전자,AP90H10163EDD,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.77,54.35,41.23,41.77,52.72,"{'created_at': '2026-09-24 23:00:48', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.77, 'tes': 54.35, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 54.65, 'dynamic_accs': 52.72, 'legacy_accs': 51.29, 'delta_vs_legacy': 1.43, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=106479227,삼성전자,AP90H03193MGD,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.77,54.35,41.23,41.77,52.72,"{'created_at': '2026-09-24 23:03:12', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.77, 'tes': 54.35, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 54.65, 'dynamic_accs': 52.72, 'legacy_accs': 51.29, 'delta_vs_legacy': 1.43, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18849413,삼성전자,AX106CB800,신뢰 (Normal),신뢰 상품 / Normal,낮음,57.39,53.86,41.23,41.77,51.77,"{'created_at': '2026-09-24 23:04:47', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 57.39, 'tes': 53.86, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.3689, 'tes': 0.5019, 'ces': 0.1292}, 'logits': {'hes': -0.2373, 'tes': 0.0704, 'ces': -1.2863}, 'dynamic_evidence_score': 53.53, 'dynamic_accs': 51.77, 'legacy_accs': 50.41, 'delta_vs_legacy': 1.3599999999999999, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=39553769,삼성전자,AX033DB900EGD,신뢰 (Normal),신뢰 상품 / Normal,낮음,63.45,55.74,41.23,63.26,58.56,"{'created_at': '2026-09-24 23:06:24', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 63.45, 'tes': 55.74, 'ces': 41.23, 'ecs': 63.26}, 'weights': {'hes': 0.4642, 'tes': 0.42650000000000005, 'ces': 0.10930000000000001}, 'logits': {'hes': 0.1602, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 57.73, 'dynamic_accs': 58.56, 'legacy_accs': 56.08, 'delta_vs_legacy': 2.48, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18849863,삼성전자,AX106CB870HED,신뢰 (Normal),신뢰 상품 / Normal,낮음,57.39,53.86,41.23,41.77,51.77,"{'created_at': '2026-09-24 23:08:00', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 57.39, 'tes': 53.86, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.3689, 'tes': 0.5019, 'ces': 0.1292}, 'logits': {'hes': -0.2373, 'tes': 0.0704, 'ces': -1.2863}, 'dynamic_evidence_score': 53.53, 'dynamic_accs': 51.77, 'legacy_accs': 50.41, 'delta_vs_legacy': 1.3599999999999999, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18852272,삼성전자,AX060CG500GBD,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.77,54.35,41.23,41.77,52.72,"{'created_at': '2026-09-24 23:09:35', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.77, 'tes': 54.35, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 54.65, 'dynamic_accs': 52.72, 'legacy_accs': 51.29, 'delta_vs_legacy': 1.43, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18486866,"DIASPORE, DiaSpoRE",DI-CVP01,일반 상품 (Non-AI),AI 기능 주장 미확인 / Not Evaluated,판정 제외,5.67,6.18,0.0,0.0,5.05,"{'created_at': '2026-09-24 23:10:21', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 5.67, 'tes': 6.18, 'ces': 0, 'ecs': 0}, 'weights': {'hes': 0.4667, 'tes': 0.5333, 'ces': 0.0}, 'logits': {'hes': -0.9498000000000001, 'tes': -0.8163}, 'dynamic_evidence_score': 5.94, 'dynamic_accs': 5.05, 'legacy_accs': 5.05, 'delta_vs_legacy': 0.0, 'verdict': 'AI 기능 주장 미확인 / Not Evaluated', 'risk_level': '판정 제외'}"
https://prod.danawa.com/info/?pcode=75378272,"엘지전자,LG전자",AS355NGNA,신뢰 (Normal),신뢰 상품 / Normal,낮음,61.26,52.07,37.82,41.77,51.85,"{'created_at': '2026-09-24 23:12:03', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 61.26, 'tes': 52.07, 'ces': 37.82, 'ecs': 41.77}, 'weights': {'hes': 0.37170000000000003, 'tes': 0.49810000000000004, 'ces': 0.1302}, 'logits': {'hes': -0.2373, 'tes': 0.055400000000000005, 'ces': -1.2863}, 'dynamic_evidence_score': 53.63, 'dynamic_accs': 51.85, 'legacy_accs': 50.23, 'delta_vs_legacy': 1.62, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=75378347,"엘지전자,LG전자",AS205NSJA,신뢰 (Normal),신뢰 상품 / Normal,낮음,60.79,53.58,37.82,63.26,56.43,"{'created_at': '2026-09-24 23:12:58', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 60.79, 'tes': 53.58, 'ces': 37.82, 'ecs': 63.26}, 'weights': {'hes': 0.4682, 'tes': 0.42160000000000003, 'ces': 0.1102}, 'logits': {'hes': 0.1602, 'tes': 0.055400000000000005, 'ces': -1.2863}, 'dynamic_evidence_score': 55.22, 'dynamic_accs': 56.43, 'legacy_accs': 53.83, 'delta_vs_legacy': 2.6, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18849551,삼성전자,AX106CB860SLD,신뢰 (Normal),신뢰 상품 / Normal,낮음,57.39,53.86,41.23,41.77,51.77,"{'created_at': '2026-09-24 23:17:00', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 57.39, 'tes': 53.86, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.3689, 'tes': 0.5019, 'ces': 0.1292}, 'logits': {'hes': -0.2373, 'tes': 0.0704, 'ces': -1.2863}, 'dynamic_evidence_score': 53.53, 'dynamic_accs': 51.77, 'legacy_accs': 50.41, 'delta_vs_legacy': 1.3599999999999999, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=45235016,삼성전자,AX100DB990UDD,신뢰 (Normal),신뢰 상품 / Normal,낮음,63.45,55.74,41.23,63.26,58.56,"{'created_at': '2026-09-24 23:19:41', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 63.45, 'tes': 55.74, 'ces': 41.23, 'ecs': 63.26}, 'weights': {'hes': 0.4642, 'tes': 0.42650000000000005, 'ces': 0.10930000000000001}, 'logits': {'hes': 0.1602, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 57.73, 'dynamic_accs': 58.56, 'legacy_accs': 56.08, 'delta_vs_legacy': 2.48, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=106687349,삼성전자,AP90H10163UDD,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.77,54.35,41.23,41.77,52.72,"{'created_at': '2026-09-24 23:21:17', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.77, 'tes': 54.35, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 54.65, 'dynamic_accs': 52.72, 'legacy_accs': 51.29, 'delta_vs_legacy': 1.43, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=7079977,"Careera, Career",CAPS-F060HRPW,일반 상품 (Non-AI),AI 기능 주장 미확인 / Not Evaluated,판정 제외,6.18,7.57,0.0,0.0,5.88,"{'created_at': '2026-09-24 23:21:58', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 6.18, 'tes': 7.57, 'ces': 0, 'ecs': 0}, 'weights': {'hes': 0.4667, 'tes': 0.5333, 'ces': 0.0}, 'logits': {'hes': -0.9498000000000001, 'tes': -0.8163}, 'dynamic_evidence_score': 6.92, 'dynamic_accs': 5.88, 'legacy_accs': 5.88, 'delta_vs_legacy': 0.0, 'verdict': 'AI 기능 주장 미확인 / Not Evaluated', 'risk_level': '판정 제외'}"
https://prod.danawa.com/info/?pcode=15800681,삼성전자,AX053B812HSD,신뢰 (Normal),신뢰 상품 / Normal,낮음,61.29,55.49,41.23,41.77,53.68,"{'created_at': '2026-09-24 23:24:24', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 61.29, 'tes': 55.49, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 55.79, 'dynamic_accs': 53.68, 'legacy_accs': 52.13, 'delta_vs_legacy': 1.55, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=76404434,"엘지전자,LG전자",AS355NSEL,신뢰 (Normal),신뢰 상품 / Normal,낮음,61.26,52.07,37.82,41.77,51.85,"{'created_at': '2026-09-24 23:25:17', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 61.26, 'tes': 52.07, 'ces': 37.82, 'ecs': 41.77}, 'weights': {'hes': 0.37170000000000003, 'tes': 0.49810000000000004, 'ces': 0.1302}, 'logits': {'hes': -0.2373, 'tes': 0.055400000000000005, 'ces': -1.2863}, 'dynamic_evidence_score': 53.63, 'dynamic_accs': 51.85, 'legacy_accs': 50.23, 'delta_vs_legacy': 1.62, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=105967862,"엘지전자,LG전자",AS356NSHH,신뢰 (Normal),신뢰 상품 / Normal,낮음,61.26,52.07,37.82,41.77,51.85,"{'created_at': '2026-09-24 23:26:09', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 61.26, 'tes': 52.07, 'ces': 37.82, 'ecs': 41.77}, 'weights': {'hes': 0.37170000000000003, 'tes': 0.49810000000000004, 'ces': 0.1302}, 'logits': {'hes': -0.2373, 'tes': 0.055400000000000005, 'ces': -1.2863}, 'dynamic_evidence_score': 53.63, 'dynamic_accs': 51.85, 'legacy_accs': 50.23, 'delta_vs_legacy': 1.62, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=15996128,삼성전자,AX106B850SGD,신뢰 (Normal),신뢰 상품 / Normal,낮음,61.29,55.49,41.23,41.77,53.68,"{'created_at': '2026-09-24 23:28:31', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 61.29, 'tes': 55.49, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 55.79, 'dynamic_accs': 53.68, 'legacy_accs': 52.13, 'delta_vs_legacy': 1.55, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18849359,삼성전자,AX053CB800SLD,신뢰 (Normal),신뢰 상품 / Normal,낮음,57.39,53.86,41.23,41.77,51.77,"{'created_at': '2026-09-24 23:30:07', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 57.39, 'tes': 53.86, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.3689, 'tes': 0.5019, 'ces': 0.1292}, 'logits': {'hes': -0.2373, 'tes': 0.0704, 'ces': -1.2863}, 'dynamic_evidence_score': 53.53, 'dynamic_accs': 51.77, 'legacy_accs': 50.41, 'delta_vs_legacy': 1.3599999999999999, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18847643,삼성전자,AX123CB850SLD,신뢰 (Normal),신뢰 상품 / Normal,낮음,57.39,53.86,41.23,41.77,51.77,"{'created_at': '2026-09-24 23:32:26', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 57.39, 'tes': 53.86, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.3689, 'tes': 0.5019, 'ces': 0.1292}, 'logits': {'hes': -0.2373, 'tes': 0.0704, 'ces': -1.2863}, 'dynamic_evidence_score': 53.53, 'dynamic_accs': 51.77, 'legacy_accs': 50.41, 'delta_vs_legacy': 1.3599999999999999, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=6523780,"Careera, Career",AAPFV082HHW,일반 상품 (Non-AI),AI 기능 주장 미확인 / Not Evaluated,판정 제외,6.18,7.57,0.0,0.0,5.88,"{'created_at': '2026-09-25 01:57:41', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 6.18, 'tes': 7.57, 'ces': 0, 'ecs': 0}, 'weights': {'hes': 0.4667, 'tes': 0.5333, 'ces': 0.0}, 'logits': {'hes': -0.9498000000000001, 'tes': -0.8163}, 'dynamic_evidence_score': 6.92, 'dynamic_accs': 5.88, 'legacy_accs': 5.88, 'delta_vs_legacy': 0.0, 'verdict': 'AI 기능 주장 미확인 / Not Evaluated', 'risk_level': '판정 제외'}"
https://prod.danawa.com/info/?pcode=18852170,삼성전자,AX060CG500GED,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.77,54.35,41.23,41.77,52.72,"{'created_at': '2026-09-25 01:58:35', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.77, 'tes': 54.35, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 54.65, 'dynamic_accs': 52.72, 'legacy_accs': 51.29, 'delta_vs_legacy': 1.43, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=63466001,"SK 매직, SK Magic",ACL-16C1A,신뢰 (Normal),신뢰 상품 / Normal,낮음,37.82,35.34,0.0,33.53,35.85,"{'created_at': '2026-09-25 01:59:11', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 37.82, 'tes': 35.34, 'ces': 0, 'ecs': 33.53}, 'weights': {'hes': 0.3714, 'tes': 0.6286, 'ces': 0.0}, 'logits': {'hes': -0.9498000000000001, 'tes': -0.4238}, 'dynamic_evidence_score': 36.26, 'dynamic_accs': 35.85, 'legacy_accs': 36.05, 'delta_vs_legacy': -0.2, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18849350,삼성전자,AX053CB800,신뢰 (Normal),신뢰 상품 / Normal,낮음,57.39,53.86,41.23,41.77,51.77,"{'created_at': '2026-09-25 02:00:01', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 57.39, 'tes': 53.86, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.3689, 'tes': 0.5019, 'ces': 0.1292}, 'logits': {'hes': -0.2373, 'tes': 0.0704, 'ces': -1.2863}, 'dynamic_evidence_score': 53.53, 'dynamic_accs': 51.77, 'legacy_accs': 50.41, 'delta_vs_legacy': 1.3599999999999999, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=108352157,삼성전자,AP90H03193EGD,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.77,54.35,41.23,41.77,52.72,"{'created_at': '2026-09-25 02:01:01', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.77, 'tes': 54.35, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 54.65, 'dynamic_accs': 52.72, 'legacy_accs': 51.29, 'delta_vs_legacy': 1.43, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=75940106,"엘지전자,LG전자",AS335NSAC,신뢰 (Normal),신뢰 상품 / Normal,낮음,61.26,52.07,37.82,41.77,51.85,"{'created_at': '2026-09-25 02:01:37', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 61.26, 'tes': 52.07, 'ces': 37.82, 'ecs': 41.77}, 'weights': {'hes': 0.37170000000000003, 'tes': 0.49810000000000004, 'ces': 0.1302}, 'logits': {'hes': -0.2373, 'tes': 0.055400000000000005, 'ces': -1.2863}, 'dynamic_evidence_score': 53.63, 'dynamic_accs': 51.85, 'legacy_accs': 50.23, 'delta_vs_legacy': 1.62, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=13895363,"엘지전자,LG전자",AS351NGFA,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.74,51.42,37.82,41.77,51.1,"{'created_at': '2026-09-25 02:02:11', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.74, 'tes': 51.42, 'ces': 37.82, 'ecs': 41.77}, 'weights': {'hes': 0.37170000000000003, 'tes': 0.49810000000000004, 'ces': 0.1302}, 'logits': {'hes': -0.2373, 'tes': 0.055400000000000005, 'ces': -1.2863}, 'dynamic_evidence_score': 52.74, 'dynamic_accs': 51.1, 'legacy_accs': 49.56, 'delta_vs_legacy': 1.54, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=18725315,"샤오미 (Xiaomi),  Xiaomi",AC-M18-SC,일반 상품 (Non-AI),AI 기능 주장 미확인 / Not Evaluated,판정 제외,7.95,6.18,0.0,0.0,5.96,"{'created_at': '2026-09-25 02:03:31', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 7.95, 'tes': 6.18, 'ces': 0, 'ecs': 0}, 'weights': {'hes': 0.4667, 'tes': 0.5333, 'ces': 0.0}, 'logits': {'hes': -0.9498000000000001, 'tes': -0.8163}, 'dynamic_evidence_score': 7.01, 'dynamic_accs': 5.96, 'legacy_accs': 5.96, 'delta_vs_legacy': 0.0, 'verdict': 'AI 기능 주장 미확인 / Not Evaluated', 'risk_level': '판정 제외'}"
https://prod.danawa.com/info/?pcode=122622642,"엘지전자,LG전자",AS186LSAA,신뢰 (Normal),신뢰 상품 / Normal,낮음,61.26,52.07,37.82,41.77,51.85,"{'created_at': '2026-09-25 02:04:08', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 61.26, 'tes': 52.07, 'ces': 37.82, 'ecs': 41.77}, 'weights': {'hes': 0.37170000000000003, 'tes': 0.49810000000000004, 'ces': 0.1302}, 'logits': {'hes': -0.2373, 'tes': 0.055400000000000005, 'ces': -1.2863}, 'dynamic_evidence_score': 53.63, 'dynamic_accs': 51.85, 'legacy_accs': 50.23, 'delta_vs_legacy': 1.62, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=105181373,"엘지전자,LG전자",AS206NSHA,신뢰 (Normal),신뢰 상품 / Normal,낮음,60.92,53.59,37.82,63.26,56.51,"{'created_at': '2026-09-25 02:04:44', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 60.92, 'tes': 53.59, 'ces': 37.82, 'ecs': 63.26}, 'weights': {'hes': 0.47190000000000004, 'tes': 0.4187, 'ces': 0.10940000000000001}, 'logits': {'hes': 0.1752, 'tes': 0.055400000000000005, 'ces': -1.2863}, 'dynamic_evidence_score': 55.32, 'dynamic_accs': 56.51, 'legacy_accs': 53.87, 'delta_vs_legacy': 2.64, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=6515865,"Careera, Career",CAPF-V060HLW,일반 상품 (Non-AI),AI 기능 주장 미확인 / Not Evaluated,판정 제외,6.18,7.57,0.0,0.0,5.88,"{'created_at': '2026-09-25 02:06:02', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 6.18, 'tes': 7.57, 'ces': 0, 'ecs': 0}, 'weights': {'hes': 0.4667, 'tes': 0.5333, 'ces': 0.0}, 'logits': {'hes': -0.9498000000000001, 'tes': -0.8163}, 'dynamic_evidence_score': 6.92, 'dynamic_accs': 5.88, 'legacy_accs': 5.88, 'delta_vs_legacy': 0.0, 'verdict': 'AI 기능 주장 미확인 / Not Evaluated', 'risk_level': '판정 제외'}"
https://prod.danawa.com/info/?pcode=78532538,삼성전자,AP70F06103RTD,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.77,54.35,41.23,41.77,52.72,"{'created_at': '2026-09-25 02:06:54', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.77, 'tes': 54.35, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 54.65, 'dynamic_accs': 52.72, 'legacy_accs': 51.29, 'delta_vs_legacy': 1.43, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=98088458,삼성전자,AP70F06103RVD,신뢰 (Normal),신뢰 상품 / Normal,낮음,59.77,54.35,41.23,41.77,52.72,"{'created_at': '2026-09-25 02:07:44', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 59.77, 'tes': 54.35, 'ces': 41.23, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 54.65, 'dynamic_accs': 52.72, 'legacy_accs': 51.29, 'delta_vs_legacy': 1.43, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=25348649,AI중생대공룡도감,AI-RSZ,일반 상품 (Non-AI),AI 기능 주장 미확인 / Not Evaluated,판정 제외,5.67,6.18,0.0,0.0,5.05,"{'created_at': '2026-09-25 02:09:03', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 5.67, 'tes': 6.18, 'ces': 0, 'ecs': 0}, 'weights': {'hes': 0.4667, 'tes': 0.5333, 'ces': 0.0}, 'logits': {'hes': -0.9498000000000001, 'tes': -0.8163}, 'dynamic_evidence_score': 5.94, 'dynamic_accs': 5.05, 'legacy_accs': 5.05, 'delta_vs_legacy': 0.0, 'verdict': 'AI 기능 주장 미확인 / Not Evaluated', 'risk_level': '판정 제외'}"
https://prod.danawa.com/info/?pcode=122715061,"엘지전자,LG전자",Q405MEE151,일반 상품 (Non-AI),AI 기능 주장 미확인 / Not Evaluated,판정 제외,7.95,7.95,5.67,0.0,6.27,"{'created_at': '2026-09-25 02:10:27', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 7.95, 'tes': 7.95, 'ces': 5.67, 'ecs': 0}, 'weights': {'hes': 0.35000000000000003, 'tes': 0.4, 'ces': 0.25}, 'logits': {'hes': -0.9498000000000001, 'tes': -0.8163, 'ces': -1.2863}, 'dynamic_evidence_score': 7.38, 'dynamic_accs': 6.27, 'legacy_accs': 6.27, 'delta_vs_legacy': 0.0, 'verdict': 'AI 기능 주장 미확인 / Not Evaluated', 'risk_level': '판정 제외'}"
https://prod.danawa.com/info/?pcode=122700668,"엘지전자,LG전자",T876MQQ1H1,신뢰 (Normal),신뢰 상품 / Normal,낮음,58.14,51.27,37.82,41.77,50.52,"{'created_at': '2026-09-25 02:11:04', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 58.14, 'tes': 51.27, 'ces': 37.82, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 52.06, 'dynamic_accs': 50.52, 'legacy_accs': 49.03, 'delta_vs_legacy': 1.49, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
https://prod.danawa.com/info/?pcode=123972046,"엘지전자,LG전자",S836MQQ012,신뢰 (Normal),신뢰 상품 / Normal,낮음,58.14,51.27,37.82,41.77,50.52,"{'created_at': '2026-09-25 02:11:39', 'method': 'quality_context_softmax_hes_tes_ces_with_ecs_blend', 'base_scores': {'hes': 58.14, 'tes': 51.27, 'ces': 37.82, 'ecs': 41.77}, 'weights': {'hes': 0.368, 'tes': 0.5031, 'ces': 0.12890000000000001}, 'logits': {'hes': -0.2373, 'tes': 0.07540000000000001, 'ces': -1.2863}, 'dynamic_evidence_score': 52.06, 'dynamic_accs': 50.52, 'legacy_accs': 49.03, 'delta_vs_legacy': 1.49, 'verdict': '신뢰 상품 / Normal', 'risk_level': '낮음'}"
